Product Name,License Type,Product Line (PL),Product Family,Unit of Measure,List Price (USD),PRP Number,Status,Price List
MarketZone CoSell - Automation Anywhere - Annual Price Uplift,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012524,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - AARI (for Web),OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012525,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - AARI (for Web),Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012526,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Bot Creator,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012527,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Bot Creator,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012528,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Bot Insight Platform,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012529,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Bot Insight Platform,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012530,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Bot Insight User,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012531,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Bot Insight User,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012532,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Bot Runner Attended,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012533,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Bot Runner Attended,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012534,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Bot Runner Unattended,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012535,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Bot Runner Unattended,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012536,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Citizen Developer,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00014356,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Citizen Developer,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00014357,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Control Room,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012537,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Control Room,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012538,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Co-Pilot/AARI (for Web),OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012539,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Co-Pilot/AARI (for Web),Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012540,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Digital Workforce Pack,OPS,ITSM,ITSM On Prem,N/A ,20833.33,PRP-00012541,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Digital Workforce Pack,Perpetual,ITSM,ITSM On Prem,N/A ,250000,PRP-00012542,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Discovery Bot Analyzer,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00013338,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Discovery Bot Analyzer,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00013339,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Discovery Bot Analyzer,SaaS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00013337,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Discovery Bot Recorder,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00013341,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Discovery Bot Recorder,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00013342,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Discovery Bot Recorder,SaaS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00013340,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Document Classifier,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012543,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Document Classifier,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012544,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Document Classifier 250K Pages,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012545,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Document Classifier 250K Pages,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012546,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - IQ Bot 250K Pages,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012547,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - IQ Bot 250K Pages,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012548,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Standard Pack,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015219,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 On-Premises - Standard Pack,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00015220,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 Pure Cloud - Bot Runner Package,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015303,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 Pure Cloud - Bot Runner Package,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00015304,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 Pure Cloud - Bot Runner Package,SaaS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015302,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 Pure Cloud - Control Room,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015306,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 Pure Cloud - Control Room,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00015307,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Automation 360 Pure Cloud - Control Room,SaaS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015305,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Document Automation On-Premises - 1K Pages,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012549,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Document Automation On-Premises - 1K Pages,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012550,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Document Automation On-Premises - up to 50K Pages,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012551,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Document Automation On-Premises - up to 50K Pages,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012552,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Training Standard Subscription (5 User pack) T1,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00012553,Controlled,USA List Prices 
MarketZone CoSell - Automation Anywhere - Training Standard Subscription (5 User pack) T1,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00012554,Controlled,USA List Prices 
MarketZone CoSell - Avnet,OPS,ITOM,ITOM On Prem,N/A ,0,PRP-00004893,Generally Available,USA List Prices 
MarketZone CoSell - Avnet,Perpetual,ITOM,ITOM On Prem,N/A ,0,PRP-00004894,Generally Available,USA List Prices 
MarketZone CoSell - CCPro,OPS,ITSM,ITSM On Prem,N/A ,0,PRP-00004613,Generally Available,USA List Prices 
MarketZone CoSell - CCPro,Perpetual,ITSM,ITSM On Prem,N/A ,0,PRP-00004615,Generally Available,USA List Prices 
MarketZone CoSell - Changepoint,OPS,ITSM,ITSM On Prem,N/A ,0,PRP-00002268,Generally Available,USA List Prices 
MarketZone CoSell - Changepoint,Perpetual,ITSM,ITSM On Prem,N/A ,0,PRP-00002269,Generally Available,USA List Prices 
MarketZone CoSell - Edge Technologies Inc,OPS,ITOM,ITOM On Prem,N/A ,0,PRP-00005312,Generally Available,USA List Prices 
MarketZone CoSell - Edge Technologies Inc,Perpetual,ITOM,ITOM On Prem,N/A ,0,PRP-00005313,Generally Available,USA List Prices 
MarketZone CoSell - Entuity,OPS,CVT,BPPM,N/A ,0,PRP-00003140,Transition,USA List Prices 
MarketZone CoSell - Entuity,Perpetual,CVT,BPPM,N/A ,0,PRP-00003141,Transition,USA List Prices 
MarketZone CoSell - Evolven,OPS,ITSM,ITSM On Prem,N/A ,0,PRP-00010415,Generally Available,USA List Prices 
MarketZone CoSell - Evolven,Perpetual,ITSM,ITSM On Prem,N/A ,0,PRP-00010416,Generally Available,USA List Prices 
MarketZone CoSell - Evolven - SaaS,SaaS,ITSM,ITSM SaaS,N/A ,0,PRP-00010419,Generally Available,USA List Prices 
MarketZone CoSell - Flexera - Data Intelligence Service,OPS,ITSM,ITSM On Prem,N/A ,20833.33,PRP-00012555,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Data Intelligence Service,Perpetual,ITSM,ITSM On Prem,N/A ,250000,PRP-00012556,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Data Intelligence Service,SaaS,ITSM,ITSM On Prem,N/A ,20833.33,PRP-00013181,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Inbound Royalty,OPS,ITSM,ITSM On Prem,N/A ,0,PRP-00012396,Generally Available,USA List Prices 
MarketZone CoSell - Flexera - Inbound Royalty,Perpetual,ITSM,ITSM On Prem,N/A ,0,PRP-00012397,Generally Available,USA List Prices 
MarketZone CoSell - Flexera - ITAM Navigator (inc. SaaS) - Onboarding,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015327,Controlled,USA List Prices 
MarketZone CoSell - Flexera - ITAM Navigator (inc. SaaS) - Onboarding,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00015328,Controlled,USA List Prices 
MarketZone CoSell - Flexera - ITAM Navigator (inc. SaaS) - Onboarding,SaaS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015326,Controlled,USA List Prices 
MarketZone CoSell - Flexera - One Enterprise Cloud Subscription,SaaS,ITSM,ITSM On Prem,N/A ,83333.33,PRP-00015344,Controlled,USA List Prices 
MarketZone CoSell - Flexera - One IT Visibility with Technology Intelligence Platform and Asset Management Advanced Cloud Subscription,OPS,ITSM,ITSM On Prem,N/A ,20833.33,PRP-00015191,Controlled,USA List Prices 
MarketZone CoSell - Flexera - One IT Visibility with Technology Intelligence Platform and Asset Management Advanced Cloud Subscription,Perpetual,ITSM,ITSM On Prem,N/A ,250000,PRP-00015192,Controlled,USA List Prices 
MarketZone CoSell - Flexera - One IT Visibility with Technology Intelligence Platform and Asset Management Advanced Cloud Subscription,SaaS,ITSM,ITSM On Prem,N/A ,250000,PRP-00015190,Controlled,USA List Prices 
MarketZone CoSell - Flexera - One IT Visibility with Technology Intelligence Platform Subscription,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015159,Controlled,USA List Prices 
MarketZone CoSell - Flexera - One IT Visibility with Technology Intelligence Platform Subscription,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00015160,Controlled,USA List Prices 
MarketZone CoSell - Flexera - One IT Visibility with Technology Intelligence Platform Subscription,SaaS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015163,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Outbound Royalty,OPS,ITSM,ITSM On Prem,N/A ,0,PRP-00012398,Generally Available,USA List Prices 
MarketZone CoSell - Flexera - Outbound Royalty,Perpetual,ITSM,ITSM On Prem,N/A ,0,PRP-00012399,Generally Available,USA List Prices 
MarketZone CoSell - Flexera - Premium Consulting Fixed Price,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00013163,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Premium Consulting Fixed Price,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00013164,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Premium Consulting Fixed Price,SaaS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00013175,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow Atlas - Advanced,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015294,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow Atlas - Advanced,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00015295,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow Atlas - Advanced,SaaS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015293,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow ITSM Enhancer,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00013165,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow ITSM Enhancer,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00013166,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow ITSM Enhancer,SaaS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00013176,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow License Intelligence,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015574,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow License Intelligence,SaaS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015575,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow SaaS Management,OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00013167,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow SaaS Management,Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00013168,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow SaaS Management,SaaS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00013177,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow Spend Optimizer - SAM,OPS,ITSM,ITSM On Prem,N/A ,20833.33,PRP-00012557,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow Spend Optimizer - SAM,Perpetual,ITSM,ITSM On Prem,N/A ,250000,PRP-00012558,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Snow Spend Optimizer - SAM,SaaS,ITSM,ITSM On Prem,N/A ,20833.33,PRP-00013182,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Value Navigator - ITAM Navigator (inc. SaaS),OPS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015330,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Value Navigator - ITAM Navigator (inc. SaaS),Perpetual,ITSM,ITSM On Prem,N/A ,100000,PRP-00015331,Controlled,USA List Prices 
MarketZone CoSell - Flexera - Value Navigator - ITAM Navigator (inc. SaaS),SaaS,ITSM,ITSM On Prem,N/A ,8333.33,PRP-00015329,Controlled,USA List Prices 
MarketZone CoSell - from Evolven,OPS,ITSM,ITSM On Prem,N/A ,0,PRP-00010417,Generally Available,USA List Prices 
MarketZone CoSell - from Evolven,Perpetual,ITSM,ITSM On Prem,N/A ,0,PRP-00010418,Generally Available,USA List Prices 
MarketZone CoSell - from Evolven - SaaS,SaaS,ITSM,ITSM SaaS,N/A ,0,PRP-00010420,Generally Available,USA List Prices 
MarketZone CoSell - from Metricstream,SaaS,ITSM,ITSM SaaS,N/A ,0,PRP-00007221,Generally Available,USA List Prices 
MarketZone CoSell - from Moviri,OPS,ITOM,ITOM On Prem,N/A ,0,PRP-00000241,Generally Available,USA List Prices 
MarketZone CoSell - from Moviri,Perpetual,ITOM,ITOM On Prem,N/A ,0,PRP-00000242,Generally Available,USA List Prices 
MarketZone CoSell - from Snow,OPS,ITSM,ITSM On Prem,N/A ,0,PRP-00006986,Generally Available,USA List Prices 
MarketZone CoSell - from Snow - SaaS,SaaS,ITSM,ITSM SaaS,N/A ,0,PRP-00007273,Generally Available,USA List Prices 
MarketZone CoSell - Fusion,OPS,ITOM,ITOM On Prem,N/A ,0,PRP-00002222,Generally Available,USA List Prices 
MarketZone CoSell - Fusion,Perpetual,ITOM,ITOM On Prem,N/A ,0,PRP-00002223,Generally Available,USA List Prices 
MarketZone CoSell - Fusion - Fusion eBonding Subscription,OPS,ITOM,ITOM On Prem,N/A ,20833.33,PRP-00015417,Controlled,USA List Prices 
MarketZone CoSell - Fusion - Fusion eBonding Subscription,SaaS,ITOM,ITOM On Prem,N/A ,20833.33,PRP-00015416,Controlled,USA List Prices 
MarketZone CoSell - Future Facilities,OPS,CVT,RLM,N/A ,0,PRP-00005319,Generally Available,USA List Prices 
MarketZone CoSell - Future Facilities,Perpetual,CVT,RLM,N/A ,0,PRP-00005320,Generally Available,USA List Prices 
MarketZone CoSell - Generic ESM,OPS,ITSM,ITSM On Prem,N/A ,0,PRP-00001092,Generally Available,USA List Prices 
MarketZone CoSell - Generic ESM,Perpetual,ITSM,ITSM On Prem,N/A ,0,PRP-00001093,Generally Available,USA List Prices 
MarketZone CoSell - Jitterbit,OPS,ITSM,ITSM SaaS,N/A ,0,PRP-00001328,Generally Available,USA List Prices 
MarketZone CoSell - Jitterbit,Perpetual,ITSM,ITSM SaaS,N/A ,0,PRP-00001329,Generally Available,USA List Prices 
MarketZone CoSell - Keyva - Software Support Renewal,OPS,ITOM,ITOM On Prem,N/A ,8333.33,PRP-00013356,Controlled,USA List Prices 
MarketZone CoSell - Keyva - Software Support Renewal,Perpetual,ITOM,ITOM On Prem,N/A ,100000,PRP-00013357,Controlled,USA List Prices 
MarketZone CoSell - Keyva - Software Support Renewal,SaaS,ITOM,ITOM On Prem,N/A ,8333.33,PRP-00013355,Controlled,USA List Prices 
MarketZone CoSell - Kore.ai,OPS,ITSM,ITSM SaaS,N/A ,0,PRP-00004752,Generally Available,USA List Prices 
MarketZone CoSell - Kore.ai,Perpetual,ITSM,ITSM SaaS,N/A ,0,PRP-00004753,Generally Available,USA List Prices 
MarketZone CoSell - Metricstream,SaaS,ITSM,ITSM SaaS,N/A ,0,PRP-00007228,Generally Available,USA List Prices 
MarketZone CoSell - Metricstream - AiSPIRE,OPS,ITSM,ITSM SaaS,N/A ,20833.33,PRP-00013186,Controlled,USA List Prices 
